71221,8080,6,2018-03-02 12:46:48.000,11139,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40847.47284,628.4226591,1856.5,4097.771187,10211,15,589,294.5,341.5325753,536,53,10624,3541.333333,5779.274378,10211,15,0,0,0,0,72,92,269.3239968,359.0986624,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,0," /media/gann/Storage/BinaryPayload//212.092.121.137.63821-172.031.064.111.03389 ",1128,2018-03-02 12:46:48.000,2018-03-02 12:46:50.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
71222,8080,6,2018-03-02 12:46:48.000,482,2,0,0,0,0,0,0,0,0,0,0,0,0,4149.377593,482,0,482,482,482,482,0,482,482,0,0,0,0,0,0,0,0,0,40,0,4149.377593,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,0," /media/gann/Storage/BinaryPayload//212.092.121.137.63821-172.031.064.111.03389 ",1128,2018-03-02 12:46:48.000,2018-03-02 12:46:50.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
16848,8080,6,2018-03-02 12:46:48.000,485,2,0,0,0,0,0,0,0,0,0,0,0,0,4123.71134,485,0,485,485,485,485,0,485,485,0,0,0,0,0,0,0,0,0,40,0,4123.71134,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,0," /media/gann/Storage/BinaryPayload//212.092.121.137.63821-172.031.064.111.03389 ",1128,2018-03-02 12:46:48.000,2018-03-02 12:46:50.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
16847,8080,6,2018-03-02 12:46:48.000,11141,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,40840.14002,628.3098465,1856.833333,3967.540972,9937,14,709,354.5,439.1133111,665,44,10496,3498.666667,5582.077779,9937,14,0,0,0,0,72,92,269.2756485,359.034198,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,0," /media/gann/Storage/BinaryPayload//212.092.121.137.63821-172.031.064.111.03389 ",1128,2018-03-02 12:46:48.000,2018-03-02 12:46:50.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,1," /media/gann/Storage/BinaryPayload//172.031.064.111.49459-013.033.140.196.00443 ",553,2018-03-02 12:46:53.000,2018-03-02 12:46:53.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,201," /media/gann/Storage/BinaryPayload//023.099.024.158.00443-172.031.064.111.49461 ",179885,2018-03-02 12:46:53.000,2018-03-02 12:48:02.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,345," /media/gann/Storage/BinaryPayload//104.096.220.112.00080-172.031.064.111.49458 ",768,2018-03-02 12:46:53.000,2018-03-02 12:49:48.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,342," /media/gann/Storage/BinaryPayload//172.031.064.111.49458-104.096.220.112.00080 ",586,2018-03-02 12:46:53.000,2018-03-02 12:49:48.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,337," /media/gann/Storage/BinaryPayload//013.033.140.196.00443-172.031.064.111.49460 ",108156,2018-03-02 12:46:53.000,2018-03-02 12:49:44.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,336," /media/gann/Storage/BinaryPayload//172.031.064.111.49460-013.033.140.196.00443 ",1099,2018-03-02 12:46:53.000,2018-03-02 12:49:44.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,251," /media/gann/Storage/BinaryPayload//023.052.091.027.00080-172.031.064.111.49462 ",1949,2018-03-02 12:46:53.000,2018-03-02 12:48:49.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,250," /media/gann/Storage/BinaryPayload//172.031.064.111.49462-023.052.091.027.00080 ",430,2018-03-02 12:46:53.000,2018-03-02 12:48:49.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,1," /media/gann/Storage/BinaryPayload//172.031.064.111.49459-013.033.140.196.00443 ",553,2018-03-02 12:46:53.000,2018-03-02 12:46:53.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,201," /media/gann/Storage/BinaryPayload//023.099.024.158.00443-172.031.064.111.49461 ",179885,2018-03-02 12:46:53.000,2018-03-02 12:48:02.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,345," /media/gann/Storage/BinaryPayload//104.096.220.112.00080-172.031.064.111.49458 ",768,2018-03-02 12:46:53.000,2018-03-02 12:49:48.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,342," /media/gann/Storage/BinaryPayload//172.031.064.111.49458-104.096.220.112.00080 ",586,2018-03-02 12:46:53.000,2018-03-02 12:49:48.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,337," /media/gann/Storage/BinaryPayload//013.033.140.196.00443-172.031.064.111.49460 ",108156,2018-03-02 12:46:53.000,2018-03-02 12:49:44.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,336," /media/gann/Storage/BinaryPayload//172.031.064.111.49460-013.033.140.196.00443 ",1099,2018-03-02 12:46:53.000,2018-03-02 12:49:44.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,251," /media/gann/Storage/BinaryPayload//023.052.091.027.00080-172.031.064.111.49462 ",1949,2018-03-02 12:46:53.000,2018-03-02 12:48:49.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,250," /media/gann/Storage/BinaryPayload//172.031.064.111.49462-023.052.091.027.00080 ",430,2018-03-02 12:46:53.000,2018-03-02 12:48:49.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
181286,8080,6,2018-03-02 12:46:53.000,10919,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,41670.48264,641.0843484,1819.833333,3965.378137,9903,24,613,306.5,354.2604974,557,56,10386,3462,5581.780451,9903,38,0,0,0,0,72,92,274.750435,366.3339134,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,2," /media/gann/Storage/BinaryPayload//013.033.140.196.00443-172.031.064.111.49459 ",3811,2018-03-02 12:46:53.000,2018-03-02 12:46:53.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
181287,8080,6,2018-03-02 12:46:53.000,493,2,0,0,0,0,0,0,0,0,0,0,0,0,4056.795132,493,0,493,493,493,493,0,493,493,0,0,0,0,0,0,0,0,0,40,0,4056.795132,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2052,-1,0,20,0,0,0,0,0,0,0,0,Bot,2," /media/gann/Storage/BinaryPayload//013.033.140.196.00443-172.031.064.111.49459 ",3811,2018-03-02 12:46:53.000,2018-03-02 12:46:53.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,2," /media/gann/Storage/BinaryPayload//013.033.140.196.00443-172.031.064.111.49459 ",3811,2018-03-02 12:46:53.000,2018-03-02 12:46:53.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
141620,8080,6,2018-03-02 12:46:53.000,10290,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44217.68707,680.2721088,1715,3638.061792,9122,2,825,412.5,444.7701654,727,98,9592,3197.333333,5136.199503,9122,2,0,0,0,0,72,92,291.5451895,388.7269193,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,2," /media/gann/Storage/BinaryPayload//013.033.140.196.00443-172.031.064.111.49459 ",3811,2018-03-02 12:46:53.000,2018-03-02 12:46:53.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,250," /media/gann/Storage/BinaryPayload//172.031.064.111.49462-023.052.091.027.00080 ",430,2018-03-02 12:46:53.000,2018-03-02 12:48:49.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,251," /media/gann/Storage/BinaryPayload//023.052.091.027.00080-172.031.064.111.49462 ",1949,2018-03-02 12:46:53.000,2018-03-02 12:48:49.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,336," /media/gann/Storage/BinaryPayload//172.031.064.111.49460-013.033.140.196.00443 ",1099,2018-03-02 12:46:53.000,2018-03-02 12:49:44.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,337," /media/gann/Storage/BinaryPayload//013.033.140.196.00443-172.031.064.111.49460 ",108156,2018-03-02 12:46:53.000,2018-03-02 12:49:44.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,342," /media/gann/Storage/BinaryPayload//172.031.064.111.49458-104.096.220.112.00080 ",586,2018-03-02 12:46:53.000,2018-03-02 12:49:48.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,345," /media/gann/Storage/BinaryPayload//104.096.220.112.00080-172.031.064.111.49458 ",768,2018-03-02 12:46:53.000,2018-03-02 12:49:48.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,201," /media/gann/Storage/BinaryPayload//023.099.024.158.00443-172.031.064.111.49461 ",179885,2018-03-02 12:46:53.000,2018-03-02 12:48:02.000,02:e5:07:52:a7:a4,02:a3:6a:4e:81:58
141621,8080,6,2018-03-02 12:46:53.000,681,2,0,0,0,0,0,0,0,0,0,0,0,0,2936.857562,681,0,681,681,681,681,0,681,681,0,0,0,0,0,0,0,0,0,40,0,2936.857562,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0,0,0,0,0,0,0,0,Bot,1," /media/gann/Storage/BinaryPayload//172.031.064.111.49459-013.033.140.196.00443 ",553,2018-03-02 12:46:53.000,2018-03-02 12:46:53.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
141620,8080,6,2018-03-02 12:46:53.000,10290,3,4,326,129,326,0,108.6666667,188.2161878,112,0,32.25,53.7672453,44217.68707,680.2721088,1715,3638.061792,9122,2,825,412.5,444.7701654,727,98,9592,3197.333333,5136.199503,9122,2,0,0,0,0,72,92,291.5451895,388.7269193,0,326,56.875,115.4066568,13318.69643,0,0,1,1,0,0,0,1,1,65,108.6666667,32.25,0,0,0,0,0,0,3,326,4,129,8192,219,1,20,0,0,0,0,0,0,0,0,Bot,250," /media/gann/Storage/BinaryPayload//172.031.064.111.49462-023.052.091.027.00080 ",430,2018-03-02 12:46:53.000,2018-03-02 12:48:49.000,02:a3:6a:4e:81:58,02:e5:07:52:a7:a4
